, where, what, value
780, GPU[1].SA[4].CU[2].SIMD1, busy_time, 0.000000000000
781, GPU[1].SA[4].CU[2].SIMD2, busy_time, 0.000000000000
782, GPU[1].SA[4].CU[2].SIMD3, busy_time, 0.000000000000
783, GPU[1].SA[4].CU[3].SIMD0, busy_time, 0.000000000000
784, GPU[1].SA[4].CU[3].SIMD1, busy_time, 0.000000000000
785, GPU[1].SA[4].CU[3].SIMD2, busy_time, 0.000000000000
786, GPU[1].SA[4].CU[3].SIMD3, busy_time, 0.000000000000
787, GPU[1].SA[5].CU[0].SIMD0, busy_time, 0.000000000000
788, GPU[1].SA[5].CU[0].SIMD1, busy_time, 0.000000000000
789, GPU[1].SA[5].CU[0].SIMD2, busy_time, 0.000000000000
790, GPU[1].SA[5].CU[0].SIMD3, busy_time, 0.000000000000
791, GPU[1].SA[5].CU[1].SIMD0, busy_time, 0.000000000000
792, GPU[1].SA[5].CU[1].SIMD1, busy_time, 0.000000000000
793, GPU[1].SA[5].CU[1].SIMD2, busy_time, 0.000000000000
794, GPU[1].SA[5].CU[1].SIMD3, busy_time, 0.000000000000
795, GPU[1].SA[5].CU[2].SIMD0, busy_time, 0.000000000000
796, GPU[1].SA[5].CU[2].SIMD1, busy_time, 0.000000000000
797, GPU[1].SA[5].CU[2].SIMD2, busy_time, 0.000000000000
798, GPU[1].SA[5].CU[2].SIMD3, busy_time, 0.000000000000
799, GPU[1].SA[5].CU[3].SIMD0, busy_time, 0.000000000000
800, GPU[1].SA[5].CU[3].SIMD1, busy_time, 0.000000000000
801, GPU[1].SA[5].CU[3].SIMD2, busy_time, 0.000000000000
802, GPU[1].SA[5].CU[3].SIMD3, busy_time, 0.000000000000
803, GPU[1].SA[6].CU[0].SIMD0, busy_time, 0.000000000000
804, GPU[1].SA[6].CU[0].SIMD1, busy_time, 0.000000000000
805, GPU[1].SA[6].CU[0].SIMD2, busy_time, 0.000000000000
806, GPU[1].SA[6].CU[0].SIMD3, busy_time, 0.000000000000
807, GPU[1].SA[6].CU[1].SIMD0, busy_time, 0.000000000000
808, GPU[1].SA[6].CU[1].SIMD1, busy_time, 0.000000000000
809, GPU[1].SA[6].CU[1].SIMD2, busy_time, 0.000000000000
810, GPU[1].SA[6].CU[1].SIMD3, busy_time, 0.000000000000
811, GPU[1].SA[6].CU[2].SIMD0, busy_time, 0.000000000000
812, GPU[1].SA[6].CU[2].SIMD1, busy_time, 0.000000000000
813, GPU[1].SA[6].CU[2].SIMD2, busy_time, 0.000000000000
814, GPU[1].SA[6].CU[2].SIMD3, busy_time, 0.000000000000
815, GPU[1].SA[6].CU[3].SIMD0, busy_time, 0.000000000000
816, GPU[1].SA[6].CU[3].SIMD1, busy_time, 0.000000000000
817, GPU[1].SA[6].CU[3].SIMD2, busy_time, 0.000000000000
818, GPU[1].SA[6].CU[3].SIMD3, busy_time, 0.000000000000
819, GPU[1].SA[7].CU[0].SIMD0, busy_time, 0.000000000000
820, GPU[1].SA[7].CU[0].SIMD1, busy_time, 0.000000000000
821, GPU[1].SA[7].CU[0].SIMD2, busy_time, 0.000000000000
822, GPU[1].SA[7].CU[0].SIMD3, busy_time, 0.000000000000
823, GPU[1].SA[7].CU[1].SIMD0, busy_time, 0.000000000000
824, GPU[1].SA[7].CU[1].SIMD1, busy_time, 0.000000000000
825, GPU[1].SA[7].CU[1].SIMD2, busy_time, 0.000000000000
826, GPU[1].SA[7].CU[1].SIMD3, busy_time, 0.000000000000
827, GPU[1].SA[7].CU[2].SIMD0, busy_time, 0.000000000000
828, GPU[1].SA[7].CU[2].SIMD1, busy_time, 0.000000000000
829, GPU[1].SA[7].CU[2].SIMD2, busy_time, 0.000000000000
